mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
163	163	1297/2	1297/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	2084								
163	163	649	649	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	2085								
163	163	1299/2	1299/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	2086								
163	163	650	650	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	2087								
163	163	1301/2	1301/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	2088								
163	163	651	651	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	2089								
163	163	1303/2	1303/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	2090								
163	163	648	648	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2091								
163	163	649	649	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2092								
163	163	650	650	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2093								
163	163	651	651	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2094								
164	164	652	652	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	2095								
164	164	2609/4	2609/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	2096								
164	164	1305/2	1305/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	2097								
164	164	2611/4	2611/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	2098								
164	164	653	653	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	2099								
164	164	2613/4	2613/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	2100								
164	164	1307/2	1307/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	2101								
164	164	2615/4	2615/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	2102								
164	164	654	654	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	2103								
164	164	2617/4	2617/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	2104								
164	164	1309/2	1309/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	2105								
164	164	2619/4	2619/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	2106								
164	164	655	655	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	2107								
164	164	5241/8	5241/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	2108								
164	164	2621/4	2621/4	0.125	13/16	13/16	Chord	4/4	1	1	1/32	1/32	1	2109								
164	164	5243/8	5243/8	0.125	27/32	27/32	Chord	4/4	1	1	1/32	1/32	1	2110								
164	164	1311/2	1311/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	2111								
164	164	5245/8	5245/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	2112								
164	164	2623/4	2623/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	2113								
164	164	5247/8	5247/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	2114								
164	164	652	652	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	2115								
164	164	1305/2	1305/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	2116								
164	164	1307/2	1307/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	2117								
164	164	654	654	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	2118								
164	164	1309/2	1309/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	2119								
164	164	655	655	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	2120								
164	164	1311/2	1311/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	2121								
164	164	652	652	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2122								
164	164	653	653	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2123								
164	164	654	654	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2124								
164	164	655	655	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2125								
165	165	656	656	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	2126								
165	165	2625/4	2625/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	2127								
165	165	1313/2	1313/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	2128								
165	165	2627/4	2627/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	2129								
165	165	657	657	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	2130								
165	165	2629/4	2629/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	2131								
165	165	1315/2	1315/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	2132								
165	165	2631/4	2631/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	2133								
165	165	658	658	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	2134								
165	165	2633/4	2633/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	2135								
165	165	1317/2	1317/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	2136								
165	165	2635/4	2635/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	2137								
165	165	659	659	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	2138								
165	165	2637/4	2637/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	2139								
165	165	1319/2	1319/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	2140								
165	165	2639/4	2639/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	2141								
165	165	656	656	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	2142								
165	165	1313/2	1313/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	2143								
165	165	657	657	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	2144								
165	165	1315/2	1315/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	2145								
165	165	658	658	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	2146								
165	165	1317/2	1317/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	2147								
165	165	659	659	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	2148								
165	165	1319/2	1319/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	2149								
165	165	656	656	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2150								
165	165	657	657	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2151								
165	165	658	658	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2152								
165	165	659	659	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2153								
166	166	660	660	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	2154								
166	166	2641/4	2641/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	2155								
166	166	1321/2	1321/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	2156								
166	166	2643/4	2643/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	2157								
166	166	661	661	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	2158								
166	166	2645/4	2645/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	2159								
166	166	1323/2	1323/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	2160								
166	166	2647/4	2647/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	2161								
166	166	662	662	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	2162								
166	166	2649/4	2649/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	2163								
166	166	1325/2	1325/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	2164								
166	166	2651/4	2651/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	2165								
166	166	663	663	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	2166								
166	166	2653/4	2653/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	2167								
166	166	1327/2	1327/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	2168								
166	166	2655/4	2655/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	2169								
166	166	660	660	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	2170								
166	166	1321/2	1321/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	2171								
166	166	661	661	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	2172								
166	166	1323/2	1323/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	2173								
166	166	662	662	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	2174								
166	166	1325/2	1325/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	2175								
166	166	663	663	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	2176								
166	166	1327/2	1327/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	2177								
166	166	660	660	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2178								
166	166	661	661	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2179								
166	166	662	662	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2180								
166	166	663	663	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2181								
167	167	664	664	0.16666666666666666	0	0	Chord	4/4	1	1	1/24	1/16	2/3	2182								
167	167	3985/6	3985/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24	1/16	2/3	2183								
167	167	1993/3	1993/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24	1/16	2/3	2184								
167	167	1329/2	1329/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24	1/16	2/3	2185								
167	167	1994/3	1994/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24	1/16	2/3	2186								
167	167	3989/6	3989/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24	1/16	2/3	2187								
167	167	665	665	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24	1/16	2/3	2188								
167	167	3991/6	3991/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24	1/16	2/3	2189								
167	167	1996/3	1996/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24	1/16	2/3	2190								
167	167	1331/2	1331/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24	1/16	2/3	2191								
167	167	1997/3	1997/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24	1/16	2/3	2192								
167	167	3995/6	3995/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24	1/16	2/3	2193								
167	167	666	666	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24	1/16	2/3	2194								
167	167	3997/6	3997/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24	1/16	2/3	2195								
167	167	1999/3	1999/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24	1/16	2/3	2196								
167	167	1333/2	1333/2	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24	1/16	2/3	2197								
167	167	2000/3	2000/3	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24	1/16	2/3	2198								
167	167	4001/6	4001/6	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24	1/16	2/3	2199								
167	167	667	667	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24	1/16	2/3	2200								
167	167	4003/6	4003/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24	1/16	2/3	2201								
167	167	2002/3	2002/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24	1/16	2/3	2202								
167	167	1335/2	1335/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24	1/16	2/3	2203								
167	167	2003/3	2003/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24	1/16	2/3	2204								
167	167	4007/6	4007/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24	1/16	2/3	2205								
167	167	664	664	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	2206								
167	167	665	665	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	2207								
167	167	666	666	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	2208								
167	167	667	667	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	2209								
167	167	664	664	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2210								
167	167	665	665	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2211								
167	167	666	666	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2212								
167	167	667	667	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2213								
168	168	668	668	0.16666666666666666	0	0	Chord	4/4	1	1	1/24	1/16	2/3	2214								
168	168	4009/6	4009/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24	1/16	2/3	2215								
168	168	2005/3	2005/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24	1/16	2/3	2216								
168	168	1337/2	1337/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24	1/16	2/3	2217								
168	168	2006/3	2006/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24	1/16	2/3	2218								
168	168	4013/6	4013/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24	1/16	2/3	2219								
168	168	669	669	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24	1/16	2/3	2220								
168	168	4015/6	4015/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24	1/16	2/3	2221								
168	168	2008/3	2008/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24	1/16	2/3	2222								
168	168	1339/2	1339/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24	1/16	2/3	2223								
168	168	2009/3	2009/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24	1/16	2/3	2224								
168	168	4019/6	4019/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24	1/16	2/3	2225								
168	168	670	670	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24	1/16	2/3	2226								
168	168	4021/6	4021/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24	1/16	2/3	2227								
168	168	2011/3	2011/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24	1/16	2/3	2228								
168	168	1341/2	1341/2	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24	1/16	2/3	2229								
168	168	2012/3	2012/3	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24	1/16	2/3	2230								
168	168	4025/6	4025/6	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24	1/16	2/3	2231								
168	168	671	671	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24	1/16	2/3	2232								
168	168	4027/6	4027/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24	1/16	2/3	2233								
168	168	2014/3	2014/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24	1/16	2/3	2234								
168	168	1343/2	1343/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24	1/16	2/3	2235								
168	168	2015/3	2015/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24	1/16	2/3	2236								
168	168	4031/6	4031/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24	1/16	2/3	2237								
168	168	668	668	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	2238								
168	168	669	669	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	2239								
168	168	671	671	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	2240								
168	168	668	668	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2241								
168	168	669	669	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2242								
168	168	670	670	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2243								
168	168	671	671	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2244								
169	169	672	672	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	2245								
169	169	673	673	0.16666666666666666	1/4	1/4	Chord	4/4	1	2	1/24	1/16	2/3	2246								
169	169	4039/6	4039/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	2	1/24	1/16	2/3	2247								
169	169	2020/3	2020/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	2	1/24	1/16	2/3	2248								
169	169	1347/2	1347/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	2	1/24	1/16	2/3	2249								
169	169	2021/3	2021/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	2	1/24	1/16	2/3	2250								
169	169	4043/6	4043/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	2	1/24	1/16	2/3	2251								
169	169	674	674	0.16666666666666666	1/2	1/2	Chord	4/4	1	2	1/24	1/16	2/3	2252								
169	169	4045/6	4045/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	2	1/24	1/16	2/3	2253								
169	169	2023/3	2023/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	2	1/24	1/16	2/3	2254								
169	169	1349/2	1349/2	0.16666666666666666	5/8	5/8	Chord	4/4	1	2	1/24	1/16	2/3	2255								
169	169	2024/3	2024/3	0.16666666666666666	2/3	2/3	Chord	4/4	1	2	1/24	1/16	2/3	2256								
169	169	4049/6	4049/6	0.16666666666666666	17/24	17/24	Chord	4/4	1	2	1/24	1/16	2/3	2257								
169	169	675	675	0.16666666666666666	3/4	3/4	Chord	4/4	1	2	1/24	1/16	2/3	2258								
169	169	4051/6	4051/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	2	1/24	1/16	2/3	2259								
169	169	2026/3	2026/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	2	1/24	1/16	2/3	2260								
169	169	1351/2	1351/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	2	1/24	1/16	2/3	2261								
169	169	2027/3	2027/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	2	1/24	1/16	2/3	2262								
169	169	4055/6	4055/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	2	1/24	1/16	2/3	2263								
169	169	672	672	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	2264								
169	169	674	674	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	2265								
169	169	675	675	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	2266								
169	169	672	672	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2267								
169	169	673	673	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2268								
169	169	674	674	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2269								
169	169	675	675	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2270								
170	170	676	676	0.16666666666666666	0	0	Chord	4/4	1	1	1/24	1/16	2/3	2271								
170	170	4057/6	4057/6	0.16666666666666666	1/24	1/24	Chord	4/4	1	1	1/24	1/16	2/3	2272								
170	170	2029/3	2029/3	0.16666666666666666	1/12	1/12	Chord	4/4	1	1	1/24	1/16	2/3	2273								
170	170	1353/2	1353/2	0.16666666666666666	1/8	1/8	Chord	4/4	1	1	1/24	1/16	2/3	2274								
170	170	2030/3	2030/3	0.16666666666666666	1/6	1/6	Chord	4/4	1	1	1/24	1/16	2/3	2275								
170	170	4061/6	4061/6	0.16666666666666666	5/24	5/24	Chord	4/4	1	1	1/24	1/16	2/3	2276								
170	170	677	677	0.16666666666666666	1/4	1/4	Chord	4/4	1	1	1/24	1/16	2/3	2277								
170	170	4063/6	4063/6	0.16666666666666666	7/24	7/24	Chord	4/4	1	1	1/24	1/16	2/3	2278								
170	170	2032/3	2032/3	0.16666666666666666	1/3	1/3	Chord	4/4	1	1	1/24	1/16	2/3	2279								
170	170	1355/2	1355/2	0.16666666666666666	3/8	3/8	Chord	4/4	1	1	1/24	1/16	2/3	2280								
170	170	2033/3	2033/3	0.16666666666666666	5/12	5/12	Chord	4/4	1	1	1/24	1/16	2/3	2281								
170	170	4067/6	4067/6	0.16666666666666666	11/24	11/24	Chord	4/4	1	1	1/24	1/16	2/3	2282								
170	170	678	678	0.16666666666666666	1/2	1/2	Chord	4/4	1	1	1/24	1/16	2/3	2283								
170	170	4069/6	4069/6	0.16666666666666666	13/24	13/24	Chord	4/4	1	1	1/24	1/16	2/3	2284								
170	170	2035/3	2035/3	0.16666666666666666	7/12	7/12	Chord	4/4	1	1	1/24	1/16	2/3	2285								
170	170	1357/2	1357/2	0.16666666666666666	5/8	5/8	Chord	4/4	1	1	1/24	1/16	2/3	2286								
170	170	2036/3	2036/3	0.16666666666666666	2/3	2/3	Chord	4/4	1	1	1/24	1/16	2/3	2287								
170	170	4073/6	4073/6	0.16666666666666666	17/24	17/24	Chord	4/4	1	1	1/24	1/16	2/3	2288								
170	170	679	679	0.16666666666666666	3/4	3/4	Chord	4/4	1	1	1/24	1/16	2/3	2289								
170	170	4075/6	4075/6	0.16666666666666666	19/24	19/24	Chord	4/4	1	1	1/24	1/16	2/3	2290								
170	170	2038/3	2038/3	0.16666666666666666	5/6	5/6	Chord	4/4	1	1	1/24	1/16	2/3	2291								
170	170	1359/2	1359/2	0.16666666666666666	7/8	7/8	Chord	4/4	1	1	1/24	1/16	2/3	2292								
170	170	2039/3	2039/3	0.16666666666666666	11/12	11/12	Chord	4/4	1	1	1/24	1/16	2/3	2293								
170	170	4079/6	4079/6	0.16666666666666666	23/24	23/24	Chord	4/4	1	1	1/24	1/16	2/3	2294								
170	170	676	676	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	2295								
170	170	677	677	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	2296								
170	170	679	679	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	2297								
170	170	676	676	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	2298								
170	170	677	677	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	2299								
170	170	678	678	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	2300								
170	170	679	679	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	2301								
171	171	680	680	4.0	0	0	Chord	4/4	1	1	1	1	1	2302								
171	171	681	681	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	2303								
171	171	682	682	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	2304								
171	171	683	683	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	2305								
171	171	680	680	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	2306								
171	171	681	681	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	2307								
171	171	1363/2	1363/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	2308								
171	171	682	682	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	2309								
171	171	680	680	4.0	0	0	Chord	4/4	3	1	1	1	1	2310								
172	172	685	685	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	2311								
172	172	686	686	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	2312								
172	172	687	687	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2313								
172	172	684	684	0.0	0	0	StaffText	4/4	1	2	0					(G.O.)						
172	172	684	684	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	2314								
172	172	685	685	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	2315								
172	172	686	686	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	2316								
172	172	687	687	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	2317								
173	173	688	688	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	2318								
173	173	689	689	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	2319								
173	173	690	690	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	2320								
173	173	691	691	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2321								
173	173	688	688	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	2322								
173	173	691	691	0.0	3/4	3/4	StaffText	4/4	1	2	0					(Bourdon de 16´ )						
173	173	691	691	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	2323								
173	173	691	691	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	2324								
174	174	692	692	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	2325								
174	174	695	695	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2326								
174	174	692	692	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	2327								
174	174	693	693	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	2328								
174	174	694	694	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	2329								
174	174	695	695	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	2330								
174	174	692	692	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	2331								
174	174	693	693	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	2332								
174	174	694	694	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	2333								
174	174	695	695	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	2334								
174	174	692	692	0.0	0	0	StaffText	4/4	3	1	0					(Anches Péd.)						
174	174	692	692	0.0	0	0	StaffText	4/4	3	1	0					(G.O.)						
175	175	696	696	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	2335								
175	175	697	697	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	2336								
175	175	698	698	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	2337								
175	175	699	699	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	2338								
175	175	696	696	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	2339								
175	175	699	699	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	2340								
175	175	696	696	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	2341								
175	175	697	697	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	2342								
175	175	698	698	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	2343								
176	176	700	700	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	2344								
176	176	701	701	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	2345								
176	176	702	702	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	2346								
176	176	1407/2	1407/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	2347								
176	176	700	700	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	2348								
176	176	701	701	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	2349								
176	176	702	702	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	2350								
176	176	703	703	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	2351								
176	176	1407/2	1407/2	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	2352								
176	176	700	700	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	2353								
